category,json_filename,mask_filename,mask_relative_path,num_defect_regions,defect_categories,height,width
5.particle,5_b402_seg_000360_leftImg8bit.json,5_b402_seg_000360_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000360_leftImg8bit.png,4,yiwu,2000,2500
5.particle,5_b402_seg_000361_leftImg8bit.json,5_b402_seg_000361_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000361_leftImg8bit.png,2,yiwu,2000,2500
5.particle,5_b402_seg_000362_leftImg8bit.json,5_b402_seg_000362_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000362_leftImg8bit.png,2,yiwu,2000,2500
5.particle,5_b402_seg_000363_leftImg8bit.json,5_b402_seg_000363_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000363_leftImg8bit.png,2,yiwu,2000,2500
5.particle,5_b402_seg_000364_leftImg8bit.json,5_b402_seg_000364_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000364_leftImg8bit.png,7,yiwu,2000,2500
5.particle,5_b402_seg_000365_leftImg8bit.json,5_b402_seg_000365_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000365_leftImg8bit.png,1,yiwu,2000,2500
5.particle,5_b402_seg_000366_leftImg8bit.json,5_b402_seg_000366_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000366_leftImg8bit.png,3,yiwu,2000,2500
5.particle,5_b402_seg_000367_leftImg8bit.json,5_b402_seg_000367_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000367_leftImg8bit.png,28,yiwu,2000,2500
5.particle,5_b402_seg_000368_leftImg8bit.json,5_b402_seg_000368_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000368_leftImg8bit.png,3,yiwu,2000,2500
5.particle,5_b402_seg_000369_leftImg8bit.json,5_b402_seg_000369_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000369_leftImg8bit.png,2,yiwu,2000,2500
5.particle,5_b402_seg_000370_leftImg8bit.json,5_b402_seg_000370_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000370_leftImg8bit.png,2,yiwu,2000,2500
5.particle,5_b402_seg_000371_leftImg8bit.json,5_b402_seg_000371_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000371_leftImg8bit.png,3,yiwu,2000,2500
5.particle,5_b402_seg_000372_leftImg8bit.json,5_b402_seg_000372_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000372_leftImg8bit.png,2,yiwu,2000,2500
5.particle,5_b402_seg_000373_leftImg8bit.json,5_b402_seg_000373_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000373_leftImg8bit.png,3,yiwu,2000,2500
5.particle,5_b402_seg_000374_leftImg8bit.json,5_b402_seg_000374_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000374_leftImg8bit.png,5,yiwu,2000,2500
5.particle,5_b402_seg_000375_leftImg8bit.json,5_b402_seg_000375_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000375_leftImg8bit.png,3,yiwu,2000,2500
5.particle,5_b402_seg_000376_leftImg8bit.json,5_b402_seg_000376_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000376_leftImg8bit.png,1,yiwu,2000,2500
5.particle,5_b402_seg_000377_leftImg8bit.json,5_b402_seg_000377_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000377_leftImg8bit.png,5,yiwu,2000,2500
5.particle,5_b402_seg_000378_leftImg8bit.json,5_b402_seg_000378_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000378_leftImg8bit.png,14,yiwu,2000,2500
5.particle,5_b402_seg_000379_leftImg8bit.json,5_b402_seg_000379_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000379_leftImg8bit.png,4,yiwu,2000,2500
5.particle,5_b402_seg_000380_leftImg8bit.json,5_b402_seg_000380_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000380_leftImg8bit.png,1,yiwu,2000,2500
5.particle,5_b402_seg_000381_leftImg8bit.json,5_b402_seg_000381_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000381_leftImg8bit.png,4,yiwu,2000,2500
5.particle,5_b402_seg_000382_leftImg8bit.json,5_b402_seg_000382_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000382_leftImg8bit.png,1,yiwu,2000,2500
5.particle,5_b402_seg_000383_leftImg8bit.json,5_b402_seg_000383_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000383_leftImg8bit.png,6,yiwu,2000,2500
5.particle,5_b402_seg_000384_leftImg8bit.json,5_b402_seg_000384_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000384_leftImg8bit.png,11,yiwu,2000,2500
5.particle,5_b402_seg_000385_leftImg8bit.json,5_b402_seg_000385_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000385_leftImg8bit.png,1,yiwu,2000,2500
5.particle,5_b402_seg_000386_leftImg8bit.json,5_b402_seg_000386_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000386_leftImg8bit.png,4,yiwu,2000,2500
5.particle,5_b402_seg_000387_leftImg8bit.json,5_b402_seg_000387_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000387_leftImg8bit.png,3,yiwu,2000,2500
5.particle,5_b402_seg_000388_leftImg8bit.json,5_b402_seg_000388_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000388_leftImg8bit.png,7,yiwu,2000,2500
5.particle,5_b402_seg_000389_leftImg8bit.json,5_b402_seg_000389_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000389_leftImg8bit.png,16,yiwu,2000,2500
5.particle,5_b402_seg_000390_leftImg8bit.json,5_b402_seg_000390_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000390_leftImg8bit.png,10,yiwu,2000,2500
5.particle,5_b402_seg_000391_leftImg8bit.json,5_b402_seg_000391_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000391_leftImg8bit.png,2,yiwu,2000,2500
5.particle,5_b402_seg_000392_leftImg8bit.json,5_b402_seg_000392_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000392_leftImg8bit.png,19,yiwu,2000,2500
5.particle,5_b402_seg_000393_leftImg8bit.json,5_b402_seg_000393_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000393_leftImg8bit.png,1,yiwu,2000,2500
5.particle,5_b402_seg_000394_leftImg8bit.json,5_b402_seg_000394_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000394_leftImg8bit.png,6,yiwu,2000,2500
5.particle,5_b402_seg_000395_leftImg8bit.json,5_b402_seg_000395_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000395_leftImg8bit.png,2,yiwu,2000,2500
5.particle,5_b402_seg_000396_leftImg8bit.json,5_b402_seg_000396_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000396_leftImg8bit.png,1,yiwu,2000,2500
5.particle,5_b402_seg_000397_leftImg8bit.json,5_b402_seg_000397_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000397_leftImg8bit.png,9,yiwu,2000,2500
5.particle,5_b402_seg_000398_leftImg8bit.json,5_b402_seg_000398_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000398_leftImg8bit.png,12,yiwu,2000,2500
5.particle,5_b402_seg_000399_leftImg8bit.json,5_b402_seg_000399_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000399_leftImg8bit.png,1,yiwu,2000,2500
5.particle,5_b402_seg_000400_leftImg8bit.json,5_b402_seg_000400_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000400_leftImg8bit.png,1,yiwu,2000,2500
5.particle,5_b402_seg_000401_leftImg8bit.json,5_b402_seg_000401_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000401_leftImg8bit.png,3,yiwu,2000,2500
5.particle,5_b402_seg_000402_leftImg8bit.json,5_b402_seg_000402_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000402_leftImg8bit.png,10,yiwu,2000,2500
5.particle,5_b402_seg_000403_leftImg8bit.json,5_b402_seg_000403_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000403_leftImg8bit.png,8,yiwu,2000,2500
5.particle,5_b402_seg_000404_leftImg8bit.json,5_b402_seg_000404_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000404_leftImg8bit.png,2,yiwu,2000,2500
5.particle,5_b402_seg_000405_leftImg8bit.json,5_b402_seg_000405_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000405_leftImg8bit.png,7,yiwu,2000,2500
5.particle,5_b402_seg_000406_leftImg8bit.json,5_b402_seg_000406_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000406_leftImg8bit.png,2,yiwu,2000,2500
5.particle,5_b402_seg_000407_leftImg8bit.json,5_b402_seg_000407_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000407_leftImg8bit.png,4,yiwu,2000,2500
5.particle,5_b402_seg_000408_leftImg8bit.json,5_b402_seg_000408_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000408_leftImg8bit.png,4,yiwu,2000,2500
5.particle,5_b402_seg_000409_leftImg8bit.json,5_b402_seg_000409_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000409_leftImg8bit.png,3,yiwu,2000,2500
5.particle,5_b402_seg_000410_leftImg8bit.json,5_b402_seg_000410_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000410_leftImg8bit.png,2,yiwu,2000,2500
5.particle,5_b402_seg_000411_leftImg8bit.json,5_b402_seg_000411_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000411_leftImg8bit.png,3,yiwu,2000,2500
5.particle,5_b402_seg_000412_leftImg8bit.json,5_b402_seg_000412_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000412_leftImg8bit.png,7,yiwu,2000,2500
5.particle,5_b402_seg_000413_leftImg8bit.json,5_b402_seg_000413_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000413_leftImg8bit.png,3,yiwu,2000,2500
5.particle,5_b402_seg_000414_leftImg8bit.json,5_b402_seg_000414_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000414_leftImg8bit.png,12,yiwu,2000,2500
5.particle,5_b402_seg_000415_leftImg8bit.json,5_b402_seg_000415_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000415_leftImg8bit.png,1,yiwu,2000,2500
5.particle,5_b402_seg_000416_leftImg8bit.json,5_b402_seg_000416_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000416_leftImg8bit.png,4,yiwu,2000,2500
5.particle,5_b402_seg_000417_leftImg8bit.json,5_b402_seg_000417_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000417_leftImg8bit.png,6,yiwu,2000,2500
5.particle,5_b402_seg_000418_leftImg8bit.json,5_b402_seg_000418_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000418_leftImg8bit.png,2,yiwu,2000,2500
5.particle,5_b402_seg_000419_leftImg8bit.json,5_b402_seg_000419_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000419_leftImg8bit.png,4,yiwu,2000,2500
5.particle,5_b402_seg_000420_leftImg8bit.json,5_b402_seg_000420_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000420_leftImg8bit.png,2,yiwu,2000,2500
5.particle,5_b402_seg_000421_leftImg8bit.json,5_b402_seg_000421_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000421_leftImg8bit.png,2,yiwu,2000,2500
5.particle,5_b402_seg_000422_leftImg8bit.json,5_b402_seg_000422_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000422_leftImg8bit.png,1,yiwu,2000,2500
5.particle,5_b402_seg_000423_leftImg8bit.json,5_b402_seg_000423_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000423_leftImg8bit.png,2,yiwu,2000,2500
5.particle,5_b402_seg_000424_leftImg8bit.json,5_b402_seg_000424_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000424_leftImg8bit.png,7,yiwu,2000,2500
5.particle,5_b402_seg_000425_leftImg8bit.json,5_b402_seg_000425_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000425_leftImg8bit.png,1,yiwu,2000,2500
5.particle,5_b402_seg_000426_leftImg8bit.json,5_b402_seg_000426_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000426_leftImg8bit.png,3,yiwu,2000,2500
5.particle,5_b402_seg_000427_leftImg8bit.json,5_b402_seg_000427_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000427_leftImg8bit.png,3,yiwu,2000,2500
5.particle,5_b402_seg_000428_leftImg8bit.json,5_b402_seg_000428_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000428_leftImg8bit.png,2,yiwu,2000,2500
5.particle,5_b402_seg_000429_leftImg8bit.json,5_b402_seg_000429_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000429_leftImg8bit.png,2,yiwu,2000,2500
5.particle,5_b402_seg_000430_leftImg8bit.json,5_b402_seg_000430_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000430_leftImg8bit.png,3,yiwu,2000,2500
5.particle,5_b402_seg_000431_leftImg8bit.json,5_b402_seg_000431_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000431_leftImg8bit.png,2,yiwu,2000,2500
5.particle,5_b402_seg_000432_leftImg8bit.json,5_b402_seg_000432_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000432_leftImg8bit.png,3,yiwu,2000,2500
5.particle,5_b402_seg_000433_leftImg8bit.json,5_b402_seg_000433_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000433_leftImg8bit.png,4,yiwu,2000,2500
5.particle,5_b402_seg_000434_leftImg8bit.json,5_b402_seg_000434_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000434_leftImg8bit.png,5,yiwu,2000,2500
5.particle,5_b402_seg_000435_leftImg8bit.json,5_b402_seg_000435_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000435_leftImg8bit.png,3,yiwu,2000,2500
5.particle,5_b402_seg_000436_leftImg8bit.json,5_b402_seg_000436_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000436_leftImg8bit.png,1,yiwu,2000,2500
5.particle,5_b402_seg_000437_leftImg8bit.json,5_b402_seg_000437_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000437_leftImg8bit.png,5,yiwu,2000,2500
5.particle,5_b402_seg_000438_leftImg8bit.json,5_b402_seg_000438_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000438_leftImg8bit.png,4,yiwu,2000,2500
5.particle,5_b402_seg_000439_leftImg8bit.json,5_b402_seg_000439_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000439_leftImg8bit.png,1,yiwu,2000,2500
5.particle,5_b402_seg_000440_leftImg8bit.json,5_b402_seg_000440_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000440_leftImg8bit.png,4,yiwu,2000,2500
5.particle,5_b402_seg_000441_leftImg8bit.json,5_b402_seg_000441_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000441_leftImg8bit.png,1,yiwu,2000,2500
5.particle,5_b402_seg_000442_leftImg8bit.json,5_b402_seg_000442_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000442_leftImg8bit.png,6,yiwu,2000,2500
5.particle,5_b402_seg_000443_leftImg8bit.json,5_b402_seg_000443_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000443_leftImg8bit.png,11,yiwu,2000,2500
5.particle,5_b402_seg_000444_leftImg8bit.json,5_b402_seg_000444_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000444_leftImg8bit.png,1,yiwu,2000,2500
5.particle,5_b402_seg_000445_leftImg8bit.json,5_b402_seg_000445_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000445_leftImg8bit.png,6,maosi;yiwu,2000,2500
5.particle,5_b402_seg_000446_leftImg8bit.json,5_b402_seg_000446_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000446_leftImg8bit.png,1,yiwu,2000,2500
5.particle,5_b402_seg_000447_leftImg8bit.json,5_b402_seg_000447_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000447_leftImg8bit.png,4,yiwu,2000,2500
5.particle,5_b402_seg_000448_leftImg8bit.json,5_b402_seg_000448_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000448_leftImg8bit.png,3,yiwu,2000,2500
5.particle,5_b402_seg_000449_leftImg8bit.json,5_b402_seg_000449_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000449_leftImg8bit.png,7,yiwu,2000,2500
5.particle,5_b402_seg_000450_leftImg8bit.json,5_b402_seg_000450_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000450_leftImg8bit.png,10,yiwu,2000,2500
5.particle,5_b402_seg_000451_leftImg8bit.json,5_b402_seg_000451_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000451_leftImg8bit.png,2,yiwu,2000,2500
5.particle,5_b402_seg_000452_leftImg8bit.json,5_b402_seg_000452_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000452_leftImg8bit.png,19,yiwu,2000,2500
5.particle,5_b402_seg_000453_leftImg8bit.json,5_b402_seg_000453_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000453_leftImg8bit.png,1,yiwu,2000,2500
5.particle,5_b402_seg_000454_leftImg8bit.json,5_b402_seg_000454_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000454_leftImg8bit.png,6,yiwu,2000,2500
5.particle,5_b402_seg_000455_leftImg8bit.json,5_b402_seg_000455_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000455_leftImg8bit.png,2,yiwu,2000,2500
5.particle,5_b402_seg_000456_leftImg8bit.json,5_b402_seg_000456_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000456_leftImg8bit.png,1,yiwu,2000,2500
5.particle,5_b402_seg_000457_leftImg8bit.json,5_b402_seg_000457_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000457_leftImg8bit.png,1,yiwu,2000,2500
5.particle,5_b402_seg_000458_leftImg8bit.json,5_b402_seg_000458_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000458_leftImg8bit.png,9,yiwu,2000,2500
5.particle,5_b402_seg_000459_leftImg8bit.json,5_b402_seg_000459_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000459_leftImg8bit.png,12,yiwu,2000,2500
5.particle,5_b402_seg_000460_leftImg8bit.json,5_b402_seg_000460_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000460_leftImg8bit.png,1,yiwu,2000,2500
5.particle,5_b402_seg_000461_leftImg8bit.json,5_b402_seg_000461_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000461_leftImg8bit.png,3,yiwu,2000,2500
5.particle,5_b402_seg_000462_leftImg8bit.json,5_b402_seg_000462_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000462_leftImg8bit.png,10,yiwu,2000,2500
5.particle,5_b402_seg_000463_leftImg8bit.json,5_b402_seg_000463_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000463_leftImg8bit.png,8,yiwu,2000,2500
5.particle,5_b402_seg_000464_leftImg8bit.json,5_b402_seg_000464_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000464_leftImg8bit.png,2,yiwu,2000,2500
5.particle,5_b402_seg_000465_leftImg8bit.json,5_b402_seg_000465_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000465_leftImg8bit.png,7,yiwu,2000,2500
5.particle,5_b402_seg_000466_leftImg8bit.json,5_b402_seg_000466_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000466_leftImg8bit.png,2,yiwu,2000,2500
5.particle,5_b402_seg_000467_leftImg8bit.json,5_b402_seg_000467_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000467_leftImg8bit.png,1,yiwu,2000,2500
5.particle,5_b402_seg_000468_leftImg8bit.json,5_b402_seg_000468_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000468_leftImg8bit.png,4,yiwu,2000,2500
5.particle,5_b402_seg_000469_leftImg8bit.json,5_b402_seg_000469_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000469_leftImg8bit.png,4,yiwu,2000,2500
5.particle,5_b402_seg_000470_leftImg8bit.json,5_b402_seg_000470_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000470_leftImg8bit.png,3,yiwu,2000,2500
5.particle,5_b402_seg_000471_leftImg8bit.json,5_b402_seg_000471_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000471_leftImg8bit.png,2,yiwu,2000,2500
5.particle,5_b402_seg_000472_leftImg8bit.json,5_b402_seg_000472_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000472_leftImg8bit.png,7,yiwu,2000,2500
5.particle,5_b402_seg_000473_leftImg8bit.json,5_b402_seg_000473_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000473_leftImg8bit.png,3,yiwu,2000,2500
5.particle,5_b402_seg_000474_leftImg8bit.json,5_b402_seg_000474_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000474_leftImg8bit.png,12,yiwu,2000,2500
5.particle,5_b402_seg_000475_leftImg8bit.json,5_b402_seg_000475_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000475_leftImg8bit.png,1,yiwu,2000,2500
5.particle,5_b402_seg_000476_leftImg8bit.json,5_b402_seg_000476_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000476_leftImg8bit.png,4,yiwu,2000,2500
5.particle,5_b402_seg_000477_leftImg8bit.json,5_b402_seg_000477_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000477_leftImg8bit.png,6,yiwu,2000,2500
5.particle,5_b402_seg_000478_leftImg8bit.json,5_b402_seg_000478_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000478_leftImg8bit.png,1,yiwu,2000,2500
5.particle,5_b402_seg_000479_leftImg8bit.json,5_b402_seg_000479_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000479_leftImg8bit.png,2,yiwu,2000,2500
5.particle,5_b402_seg_000480_leftImg8bit.json,5_b402_seg_000480_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000480_leftImg8bit.png,4,yiwu,2000,2500
5.particle,5_b402_seg_000481_leftImg8bit.json,5_b402_seg_000481_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000481_leftImg8bit.png,2,yiwu,2000,2500
5.particle,5_b402_seg_000482_leftImg8bit.json,5_b402_seg_000482_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000482_leftImg8bit.png,2,yiwu,2000,2500
5.particle,5_b402_seg_000483_leftImg8bit.json,5_b402_seg_000483_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000483_leftImg8bit.png,2,yiwu,2000,2500
5.particle,5_b402_seg_000484_leftImg8bit.json,5_b402_seg_000484_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000484_leftImg8bit.png,7,yiwu,2000,2500
5.particle,5_b402_seg_000485_leftImg8bit.json,5_b402_seg_000485_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000485_leftImg8bit.png,1,yiwu,2000,2500
5.particle,5_b402_seg_000486_leftImg8bit.json,5_b402_seg_000486_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000486_leftImg8bit.png,3,yiwu,2000,2500
5.particle,5_b402_seg_000487_leftImg8bit.json,5_b402_seg_000487_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000487_leftImg8bit.png,3,yiwu,2000,2500
5.particle,5_b402_seg_000488_leftImg8bit.json,5_b402_seg_000488_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000488_leftImg8bit.png,2,yiwu,2000,2500
5.particle,5_b402_seg_000489_leftImg8bit.json,5_b402_seg_000489_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000489_leftImg8bit.png,1,yiwu,2000,2500
5.particle,5_b402_seg_000490_leftImg8bit.json,5_b402_seg_000490_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000490_leftImg8bit.png,2,yiwu,2000,2500
5.particle,5_b402_seg_000491_leftImg8bit.json,5_b402_seg_000491_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000491_leftImg8bit.png,3,yiwu,2000,2500
5.particle,5_b402_seg_000492_leftImg8bit.json,5_b402_seg_000492_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000492_leftImg8bit.png,2,yiwu,2000,2500
5.particle,5_b402_seg_000493_leftImg8bit.json,5_b402_seg_000493_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000493_leftImg8bit.png,3,yiwu,2000,2500
5.particle,5_b402_seg_000494_leftImg8bit.json,5_b402_seg_000494_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000494_leftImg8bit.png,5,yiwu,2000,2500
5.particle,5_b402_seg_000495_leftImg8bit.json,5_b402_seg_000495_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000495_leftImg8bit.png,3,yiwu,2000,2500
5.particle,5_b402_seg_000496_leftImg8bit.json,5_b402_seg_000496_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000496_leftImg8bit.png,1,yiwu,2000,2500
5.particle,5_b402_seg_000497_leftImg8bit.json,5_b402_seg_000497_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000497_leftImg8bit.png,5,yiwu,2000,2500
5.particle,5_b402_seg_000498_leftImg8bit.json,5_b402_seg_000498_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000498_leftImg8bit.png,4,yiwu,2000,2500
5.particle,5_b402_seg_000499_leftImg8bit.json,5_b402_seg_000499_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000499_leftImg8bit.png,1,yiwu,2000,2500
5.particle,5_b402_seg_000500_leftImg8bit.json,5_b402_seg_000500_leftImg8bit.png,5.particle\ground_truth\train_NG\5_b402_seg_000500_leftImg8bit.png,2,yiwu,2000,2500
b2b_flex_pcb,58P009130_20251025083303516585_NG_0_T_cam0.json,58P009130_20251025083303516585_NG_0_T_cam0.png,b2b_flex_pcb\ground_truth\train_NG_labeled\58P009130_20251025083303516585_NG_0_T_cam0.png,1,ng_area,1600,3000
